,phrase,label,sentiment,subjectivity,language,count
Cardinal Blase Cupich,Cardinal Blase Cupich,ORG,0.10037878787878787,0.10681818181818181,en,2
International Criminal Court,International Criminal Court,ORG,0.002040816326530605,0.1673469387755102,en,2
Cannes Lions,Cannes Lions,ORG,0.09314814814814815,0.1449074074074074,en,2
LIFESITENEWS,LIFESITENEWS,ORG,0.0,0.0,en,2
Pusha T and Malice,Pusha T and Malice,ORG,0.05555555555555554,0.3111111111111111,en,2
alb,alb,ORG,0.0,0.0,en,2
San Francisco Superior Court,San Francisco Superior Court,ORG,0.4666666666666666,0.25416666666666665,en,2
Trump Ramps Up Illegal Alien Arrests,Trump Ramps Up Illegal Alien Arrests,ORG,-0.24523809523809523,0.21666666666666665,en,2
the Trump Administration,the Trump Administration,ORG,0.10714285714285714,0.10714285714285714,en,2
Paramount,Paramount,ORG,-0.10714285714285714,0.0,en,2
Bajrang Dal,Bajrang Dal,ORG,0.0,0.05,en,2
ICE,ICE,ORG,0.07424242424242423,0.15151515151515152,en,2
The Ellen DeGeneres Show,The Ellen DeGeneres Show,ORG,0.5,0.25,en,2
Kansas City Chiefs,Kansas City Chiefs,ORG,0.2966666666666667,0.18555555555555556,en,2
Us Weekly,Us Weekly,ORG,0.0,0.0,en,2
State Department,State Department,ORG,-0.08731481481481482,0.08009259259259259,en,2
PBS,PBS,ORG,0.0,0.0,en,2
New Instagram Post,New Instagram Post,ORG,0.023484848484848483,0.28409090909090906,en,2
Brothers,Brothers,ORG,-0.026363636363636367,0.175,en,2
Maserati,Maserati,ORG,-0.026363636363636367,0.175,en,2
EWTN,EWTN,ORG,0.016666666666666666,0.04166666666666667,en,2
all-Republican Federal Trade Commission,all-Republican Federal Trade Commission,ORG,0.03409090909090909,0.0,en,2
US Army,US Army,ORG,0.06818181818181818,0.0,en,2
Greenland,Greenland,ORG,0.0,0.0,en,2
IDF,IDF,ORG,0.0,0.0,en,2
EWTN News,EWTN News,ORG,0.0,0.0,en,2
The Kansas City Chiefs,The Kansas City Chiefs,ORG,-0.19285714285714287,0.28095238095238095,en,2
Houston Astros Hall of Famers,Houston Astros Hall of Famers,ORG,0.5,0.5,en,2
American Ancestors,American Ancestors,ORG,0.07357142857142858,0.14857142857142858,en,2
Super Bowls,Super Bowls,ORG,0.2966666666666667,0.18555555555555556,en,2
NFL,NFL,ORG,-0.17857142857142858,0.14285714285714285,en,2
Space Unicorn Ranger Corps,Space Unicorn Ranger Corps,ORG,0.0625,0.0,en,2
the USNS Harvey Milk,the USNS Harvey Milk,ORG,0.20833333333333334,0.2916666666666667,en,2
Patreon,Patreon,ORG,0.125,0.0875,en,2
the New York City Board of Elections,the New York City Board of Elections,ORG,0.19318181818181818,0.19696969696969696,en,2
Nuvama,Nuvama,ORG,0.004999999999999999,0.14833333333333334,en,2
the 'America Party',the 'America Party',ORG,-0.5,0.0,en,2
Jio Financial Services,Jio Financial Services,ORG,0.0,0.0,en,2
NYPD,NYPD,ORG,0.0,0.0,en,2
USNS,USNS,ORG,0.20833333333333334,0.2916666666666667,en,2
matchday,matchday,ORG,0.0,0.0,en,2
Sanders,Sanders,ORG,0.25,0.125,en,2
the Apostolic Palace,the Apostolic Palace,ORG,0.125,0.15,en,2
Rome Newsroom,Rome Newsroom,ORG,0.8,0.45,en,2
CNG,CNG,ORG,0.21875,0.5,en,2
Catholic Imprint,Catholic Imprint,ORG,0.0,0.05,en,2
the star of TV’s,the star of TV’s,ORG,0.16666666666666666,0.15,en,2
Mckinsey,Mckinsey,ORG,0.0,0.0,en,2
Lions,Lions,ORG,0.0,0.05,en,2
Lavender Men’ Review,Lavender Men’ Review,ORG,0.13958333333333334,0.29583333333333334,en,2
Bluesky,Bluesky,ORG,-0.12708333333333333,0.13125,en,2
Binance Holdings Ltd,Binance Holdings Ltd,ORG,0.08333333333333333,0.125,en,2
Thor,Thor,ORG,0.03409090909090909,0.0625,en,2
Friends,Friends,ORG,0.05624999999999999,0.05,en,2
Royal Family,Royal Family,ORG,0.13333333333333333,0.03333333333333333,en,2
AC Milan,AC Milan,ORG,-0.020833333333333332,0.011111111111111112,en,2
Lima Newsroom,Lima Newsroom,ORG,-0.006249999999999999,0.10416666666666667,en,2
Perry,Perry,ORG,0.0,0.0,en,2
White House,White House,ORG,0.08333333333333333,0.021666666666666667,en,2
Fox News Accidentally Introduces,Fox News Accidentally Introduces,ORG,0.0,0.0,en,2
Fox & Friends',Fox & Friends',ORG,-0.016666666666666666,0.0,en,2
Premier League,Premier League,ORG,0.15,0.5,en,2
MCU,MCU,ORG,0.28409090909090906,0.25,en,2
Trump Now Demands ActBlue,Trump Now Demands ActBlue,ORG,0.08333333333333333,0.10833333333333334,en,2
Colicchio,Colicchio,ORG,0.125,0.0,en,2
Al-Ahli,Al-Ahli,ORG,0.0,0.0,en,2
Louis,Louis,ORG,0.1590909090909091,0.0,en,2
1999.Sean Zanni/,1999.Sean Zanni/,ORG,0.5,0.25,en,2
Fox News Digital,Fox News Digital,ORG,0.03409090909090909,0.11363636363636363,en,2
the Defense Policy Board,the Defense Policy Board,ORG,0.0,0.0,en,2
the Department of Defense,the Department of Defense,ORG,-0.125,0.1,en,2
New York Drama League Awards,New York Drama League Awards,ORG,0.13636363636363635,0.22727272727272727,en,2
the Royal Institute,the Royal Institute,ORG,0.0,0.0,en,2
The Wall Street Journal Calls,The Wall Street Journal Calls,ORG,0.0,0.0,en,2
Second Signal Scandal May Be ‘Part of a Learning Curve,Second Signal Scandal May Be ‘Part of a Learning Curve,ORG,0.06439393939393939,0.1313131313131313,en,2
The Wall Street Journal,The Wall Street Journal,ORG,-0.15,0.3125,en,2
Signalgate,Signalgate,ORG,0.13257575757575757,0.1313131313131313,en,2
Frontale,Frontale,ORG,-0.2,0.2,en,2
NASA,NASA,ORG,0.1,0.0,en,2
Ticketmaster,Ticketmaster,ORG,0.0,0.0,en,2
Vanity Fair,Vanity Fair,ORG,0.2352272727272727,0.3090909090909091,en,2
FOX Sports',FOX Sports',ORG,0.04907407407407407,0.17037037037037037,en,2
DOA,DOA,ORG,0.0,0.0,en,2
