,phrase,label,sentiment,subjectivity,language,count
Martin Luther King Jr,Martin Luther King Jr,PERSON,0.008333333333333331,0.5,en,6
Mark Zuckerberg,Mark Zuckerberg,PERSON,-0.06746031746031746,0.3166666666666667,en,6
Tom Bradys Netflix,Tom Bradys Netflix,PERSON,0.19369137806637807,0.4323232323232323,en,6
Meryl Streep,Meryl Streep,PERSON,0.29541666666666666,0.37611111111111106,en,6
Mark Esper,Mark Esper,PERSON,0.04476010101010101,0.1404040404040404,en,6
Regina King,Regina King,PERSON,0.146780303030303,0.3587962962962963,en,6
Jane Fonda,Jane Fonda,PERSON,-0.10000000000000002,0.3499999999999999,en,6
JC Chasez,JC Chasez,PERSON,-0.011464646464646469,0.4208922558922559,en,6
Olivia Rodrigo - drivers,Olivia Rodrigo - drivers,PERSON,0.0,0.0,en,6
Robert Downey Jr,Robert Downey Jr,PERSON,0.038825757575757576,0.16003787878787878,en,6
Brian Windhorst,Brian Windhorst,PERSON,0.016666666666666673,0.4479166666666667,en,6
Steph Curry,Steph Curry,PERSON,0.20555555555555557,0.2027777777777778,en,6
Michael Che,Michael Che,PERSON,0.05454545454545454,0.3,en,5
Pro Bowler,Pro Bowler,PERSON,0.15617316017316016,0.329021645021645,en,5
Jared Kushner,Jared Kushner,PERSON,0.20555555555555555,0.2711111111111111,en,5
Rich Paul,Rich Paul,PERSON,0.3152857142857143,0.6151428571428571,en,5
Jessica Biel,Jessica Biel,PERSON,0.34,0.18,en,5
Gabbriette Bechtel,Gabbriette Bechtel,PERSON,0.05,0.17333333333333334,en,5
Donald Trumps,Donald Trumps,PERSON,0.01651515151515151,0.14727272727272728,en,5
James Biden,James Biden,PERSON,0.05,0.06666666666666667,en,5
Billionaire Bunker,Billionaire Bunker,PERSON,0.041477272727272724,0.18011363636363636,en,5
George Lucas,George Lucas,PERSON,0.5057777777777779,0.7065555555555555,en,5
Talia Goodman,Talia Goodman,PERSON,0.06999999999999999,0.1288888888888889,en,5
Jim Henson Idea Man,Jim Henson Idea Man,PERSON,0.22583333333333333,0.3591666666666667,en,5
Alex Trebek,Alex Trebek,PERSON,0.29909090909090913,0.41863636363636364,en,5
Hillary Clinton,Hillary Clinton,PERSON,0.08,0.10266666666666666,en,5
